Adm2_code;Week;Total_cases;Cumulative_cases;WIR_x10000;AR_x10000
cod200360;25;0;190;0;7,664782744
cod200360;26;0;190;0;7,664782744
cod200360;27;7;197;0,282386733;7,947169476
cod200360;28;0;197;0;7,947169476
cod200360;29;3;200;0,121022885;8,068192362
cod200360;30;8;208;0,322727694;8,390920056
cod200360;31;16;224;0,645455389;9,036375445
cod200360;32;0;224;0;9,036375445
cod200360;33;4;228;0,161363847;9,197739293
cod200360;34;0;228;0;9,197739293
cod200360;35;2;230;0,080681924;9,278421216
cod200360;36;24;254;0,968183083;10,2466043
cod200360;37;0;254;0;10,2466043
cod200360;38;0;254;0;10,2466043
cod200360;39;0;254;0;10,2466043
cod200360;40;0;254;0;10,2466043
cod200360;41;0;254;0;10,2466043
cod200360;42;0;254;0;10,2466043
cod200360;43;0;254;0;10,2466043
cod200360;44;0;254;0;10,2466043
cod200360;45;1;255;0,040340962;10,28694526
cod200360;46;0;255;0;10,28694526
cod200360;47;0;255;0;10,28694526
cod200360;48;0;255;0;10,28694526
cod200360;49;32;287;1,290910778;11,57785604
cod200360;50;0;287;0;11,57785604
cod200360;51;0;287;0;11,57785604
cod200360;52;0;287;0;11,57785604
cod200360;53;0;287;0;11,57785604
cod200361;1;0;0;0;0
cod200361;2;0;0;0;0
cod200361;3;0;0;0;0
cod200361;4;0;0;0;0
cod200361;5;1;1;0,054875104;0,054875104
cod200361;6;1;2;0,054875104;0,109750209
cod200361;7;6;8;0,329250626;0,439000834
cod200361;8;8;16;0,439000834;0,878001668
cod200361;9;1;17;0,054875104;0,932876772
cod200361;10;0;17;0;0,932876772
cod200361;11;0;17;0;0,932876772
cod200361;12;4;21;0,219500417;1,15237719
cod200361;13;0;21;0;1,15237719
cod200361;14;0;21;0;1,15237719
cod200361;15;0;21;0;1,15237719
cod200361;16;0;21;0;1,15237719
cod200361;17;0;21;0;1,15237719
cod200361;18;3;24;0,164625313;1,317002502
cod200361;19;0;24;0;1,317002502
cod200361;20;0;24;0;1,317002502
cod200361;21;0;24;0;1,317002502
cod200361;22;0;24;0;1,317002502
cod200361;23;0;24;0;1,317002502
cod200361;24;0;24;0;1,317002502
cod200361;25;1;25;0,054875104;1,371877607
cod200361;26;0;25;0;1,371877607
cod200361;27;8;33;0,439000834;1,810878441
cod200361;28;0;33;0;1,810878441
cod200361;29;0;33;0;1,810878441
cod200361;30;0;33;0;1,810878441
cod200361;31;0;33;0;1,810878441
cod200361;32;0;33;0;1,810878441
cod200361;33;4;37;0,219500417;2,030378858
cod200361;34;0;37;0;2,030378858
cod200361;35;3;40;0,164625313;2,195004171
cod200361;36;0;40;0;2,195004171
cod200361;37;0;40;0;2,195004171
cod200361;38;0;40;0;2,195004171
cod200361;39;0;40;0;2,195004171
cod200361;40;0;40;0;2,195004171
cod200361;41;0;40;0;2,195004171
cod200361;42;0;40;0;2,195004171
cod200361;43;0;40;0;2,195004171
cod200361;44;0;40;0;2,195004171
cod200361;45;0;40;0;2,195004171
cod200361;46;0;40;0;2,195004171
cod200361;47;0;40;0;2,195004171
cod200361;48;0;40;0;2,195004171
cod200361;49;1;41;0,054875104;2,249879275
cod200361;50;0;41;0;2,249879275
cod200361;51;0;41;0;2,249879275
cod200361;52;0;41;0;2,249879275
cod200361;53;0;41;0;2,249879275
cod200362;1;0;0;0;0
cod200362;2;0;0;0;0
cod200362;3;0;0;0;0
cod200362;4;0;0;0;0
cod200362;5;0;0;0;0
cod200362;6;0;0;0;0
cod200362;7;0;0;0;0
cod200362;8;0;0;0;0
cod200362;9;0;0;0;0
cod200362;10;0;0;0;0
cod200362;11;0;0;0;0
cod200362;12;0;0;0;0
cod200362;13;0;0;0;0
cod200362;14;0;0;0;0
cod200362;15;0;0;0;0
cod200362;16;0;0;0;0
cod200362;17;0;0;0;0
cod200362;18;0;0;0;0
cod200362;19;0;0;0;0
cod200362;20;0;0;0;0
cod200362;21;0;0;0;0
cod200362;22;1;1;0,026401246;0,026401246
cod200362;23;0;1;0;0,026401246
cod200362;24;0;1;0;0,026401246
cod200362;25;0;1;0;0,026401246
cod200362;26;0;1;0;0,026401246
cod200362;27;0;1;0;0,026401246
cod200362;28;0;1;0;0,026401246
cod200362;29;0;1;0;0,026401246
cod200362;30;0;1;0;0,026401246
cod200362;31;0;1;0;0,026401246
cod200362;32;0;1;0;0,026401246
cod200362;33;0;1;0;0,026401246
cod200362;34;0;1;0;0,026401246
cod200362;35;0;1;0;0,026401246
cod200362;36;0;1;0;0,026401246
cod200362;37;0;1;0;0,026401246
cod200362;38;0;1;0;0,026401246
cod200362;39;0;1;0;0,026401246
cod200362;40;0;1;0;0,026401246
cod200362;41;0;1;0;0,026401246
cod200362;42;0;1;0;0,026401246
cod200362;43;0;1;0;0,026401246
cod200362;44;0;1;0;0,026401246
cod200362;45;0;1;0;0,026401246
cod200362;46;0;1;0;0,026401246
cod200362;47;0;1;0;0,026401246
cod200362;48;0;1;0;0,026401246
cod200362;49;0;1;0;0,026401246
cod200362;50;0;1;0;0,026401246
cod200362;51;0;1;0;0,026401246
cod200362;52;0;1;0;0,026401246
cod200362;53;0;1;0;0,026401246
cod200363;1;0;0;0;0
cod200363;2;1;1;0,027871146;0,027871146
cod200363;3;0;1;0;0,027871146
cod200363;4;0;1;0;0,027871146
cod200363;5;0;1;0;0,027871146
cod200363;6;0;1;0;0,027871146
cod200363;7;0;1;0;0,027871146
cod200363;8;0;1;0;0,027871146
cod200363;9;0;1;0;0,027871146
cod200363;10;2;3;0,055742292;0,083613438
cod200363;11;0;3;0;0,083613438
cod200363;12;0;3;0;0,083613438
cod200363;13;0;3;0;0,083613438
cod200363;14;4;7;0,111484584;0,195098023
cod200363;15;0;7;0;0,195098023
cod200363;16;13;20;0,3623249;0,557422922
cod200363;17;7;27;0,195098023;0,752520945
cod200363;18;5;32;0,139355731;0,891876676
cod200363;19;0;32;0;0,891876676
cod200363;20;0;32;0;0,891876676
cod200363;21;18;50;0,50168063;1,393557306
cod200363;22;7;57;0,195098023;1,588655329
cod200363;23;1;58;0,027871146;1,616526475
cod200363;24;0;58;0;1,616526475
cod200363;25;4;62;0,111484584;1,728011059
cod200363;26;4;66;0,111484584;1,839495644
cod200363;27;2;68;0,055742292;1,895237936
cod200363;28;0;68;0;1,895237936
cod200363;29;0;68;0;1,895237936
cod200363;30;0;68;0;1,895237936
cod200363;31;0;68;0;1,895237936
cod200363;32;0;68;0;1,895237936
cod200363;33;0;68;0;1,895237936
cod200363;34;5;73;0,139355731;2,034593667
cod200363;35;6;79;0,167226877;2,201820543
cod200363;36;0;79;0;2,201820543
cod200363;37;0;79;0;2,201820543
cod200363;38;5;84;0,139355731;2,341176274
cod200363;39;0;84;0;2,341176274
cod200363;40;0;84;0;2,341176274
cod200363;41;0;84;0;2,341176274
cod200363;42;0;84;0;2,341176274
cod200363;43;0;84;0;2,341176274
cod200363;44;0;84;0;2,341176274
cod200363;45;4;88;0,111484584;2,452660858
cod200363;46;0;88;0;2,452660858
cod200363;47;0;88;0;2,452660858
cod200363;48;0;88;0;2,452660858
cod200363;49;0;88;0;2,452660858
cod200363;50;0;88;0;2,452660858
cod200363;51;0;88;0;2,452660858
cod200363;52;0;88;0;2,452660858
cod200363;53;0;88;0;2,452660858
cod200368;1;0;0;0;0
cod200368;2;0;0;0;0
cod200368;3;0;0;0;0
cod200368;4;2;2;0,203124048;0,203124048
cod200368;5;1;3;0,101562024;0,304686072
cod200368;6;4;7;0,406248096;0,710934167
cod200368;7;0;7;0;0,710934167
cod200368;8;0;7;0;0,710934167
cod200368;9;0;7;0;0,710934167
cod200368;10;10;17;1,015620239;1,726554407
cod200368;11;0;17;0;1,726554407
cod200368;12;0;17;0;1,726554407
cod200368;13;0;17;0;1,726554407
cod200368;14;0;17;0;1,726554407
cod200368;15;0;17;0;1,726554407
cod200368;16;0;17;0;1,726554407
cod200368;17;11;28;1,117182263;2,84373667
cod200368;18;8;36;0,812496191;3,656232861
cod200368;19;0;36;0;3,656232861
cod200368;20;2;38;0,203124048;3,859356909
cod200368;21;0;38;0;3,859356909
cod200368;22;1;39;0,101562024;3,960918933
cod200368;23;9;48;0,914058215;4,874977149
cod200368;24;0;48;0;4,874977149
cod200368;25;3;51;0,304686072;5,17966322
cod200368;26;3;54;0,304686072;5,484349292
cod200368;27;4;58;0,406248096;5,890597388
cod200368;28;0;58;0;5,890597388
cod200368;29;1;59;0,101562024;5,992159412
cod200368;30;0;59;0;5,992159412
cod200368;31;0;59;0;5,992159412
cod200368;32;2;61;0,203124048;6,19528346
cod200368;33;8;69;0,812496191;7,007779651
cod200368;34;6;75;0,609372144;7,617151795
cod200368;35;8;83;0,812496191;8,429647986
cod200368;36;0;83;0;8,429647986
cod200368;37;0;83;0;8,429647986
cod200368;38;2;85;0,203124048;8,632772034
cod200368;39;1;86;0,101562024;8,734334058
cod200368;40;0;86;0;8,734334058
cod200368;41;0;86;0;8,734334058
cod200368;42;0;86;0;8,734334058
cod200368;43;0;86;0;8,734334058
cod200368;44;0;86;0;8,734334058
cod200368;45;0;86;0;8,734334058
cod200368;46;0;86;0;8,734334058
cod200368;47;0;86;0;8,734334058
cod200368;48;0;86;0;8,734334058
cod200368;49;0;86;0;8,734334058
cod200368;50;0;86;0;8,734334058
cod200368;51;0;86;0;8,734334058
cod200368;52;0;86;0;8,734334058
cod200368;53;0;86;0;8,734334058
cod200392;1;0;0;0;0
cod200392;2;0;0;0;0
cod200392;3;0;0;0;0
cod200392;4;0;0;0;0
cod200392;5;0;0;0;0
cod200392;6;0;0;0;0
cod200392;7;0;0;0;0
cod200392;8;0;0;0;0
cod200392;9;0;0;0;0
cod200392;10;0;0;0;0
cod200392;11;0;0;0;0
cod200392;12;0;0;0;0
cod200392;13;0;0;0;0
cod200392;14;0;0;0;0
cod200392;15;0;0;0;0
cod200392;16;7;7;0,788581342;0,788581342
cod200392;17;0;7;0;0,788581342
cod200392;18;0;7;0;0,788581342
cod200392;19;0;7;0;0,788581342
cod200392;20;0;7;0;0,788581342
cod200392;21;0;7;0;0,788581342
cod200392;22;0;7;0;0,788581342
cod200392;23;0;7;0;0,788581342
cod200392;24;0;7;0;0,788581342
cod200392;25;0;7;0;0,788581342
cod200392;26;0;7;0;0,788581342
cod200392;27;0;7;0;0,788581342
cod200392;28;0;7;0;0,788581342
cod200392;29;0;7;0;0,788581342
cod200392;30;0;7;0;0,788581342
cod200392;31;0;7;0;0,788581342
cod200392;32;0;7;0;0,788581342
cod200392;33;0;7;0;0,788581342
cod200392;34;0;7;0;0,788581342
cod200392;35;0;7;0;0,788581342
cod200392;36;0;7;0;0,788581342
cod200392;37;0;7;0;0,788581342
cod200392;38;0;7;0;0,788581342
cod200392;39;0;7;0;0,788581342
cod200392;40;0;7;0;0,788581342
cod200392;41;0;7;0;0,788581342
cod200392;42;0;7;0;0,788581342
cod200392;43;0;7;0;0,788581342
cod200392;44;0;7;0;0,788581342
cod200392;45;0;7;0;0,788581342
cod200392;46;0;7;0;0,788581342
cod200392;47;0;7;0;0,788581342
cod200392;48;0;7;0;0,788581342
cod200392;49;0;7;0;0,788581342
cod200392;50;0;7;0;0,788581342
cod200392;51;0;7;0;0,788581342
cod200392;52;0;7;0;0,788581342
cod200392;53;0;7;0;0,788581342
cod200394;1;0;0;0;0
cod200394;2;0;0;0;0
cod200394;3;25;25;2,14961307;2,14961307
cod200394;4;10;35;0,859845228;3,009458298
cod200394;5;9;44;0,773860705;3,783319003
cod200394;6;0;44;0;3,783319003
cod200394;7;8;52;0,687876182;4,471195185
cod200394;8;16;68;1,375752365;5,846947549
cod200394;9;5;73;0,429922614;6,276870163
cod200394;10;0;73;0;6,276870163
cod200394;11;0;73;0;6,276870163
cod200394;12;1;74;0,085984523;6,362854686
cod200394;13;0;74;0;6,362854686
cod200394;14;0;74;0;6,362854686
cod200394;15;0;74;0;6,362854686
cod200394;16;0;74;0;6,362854686
cod200394;17;0;74;0;6,362854686
cod200394;18;1;75;0,085984523;6,448839209
cod200394;19;0;75;0;6,448839209
cod200394;20;0;75;0;6,448839209
cod200394;21;0;75;0;6,448839209
cod200394;22;10;85;0,859845228;7,308684437
cod200394;23;0;85;0;7,308684437
cod200394;24;0;85;0;7,308684437
cod200394;25;0;85;0;7,308684437
cod200394;26;0;85;0;7,308684437
cod200394;27;0;85;0;7,308684437
cod200394;28;0;85;0;7,308684437
cod200394;29;0;85;0;7,308684437
cod200394;30;0;85;0;7,308684437
cod200394;31;0;85;0;7,308684437
cod200394;32;0;85;0;7,308684437
cod200394;33;0;85;0;7,308684437
cod200394;34;0;85;0;7,308684437
cod200394;35;18;103;1,54772141;8,856405847
cod200394;36;0;103;0;8,856405847
cod200394;37;0;103;0;8,856405847
cod200394;38;0;103;0;8,856405847
cod200394;39;0;103;0;8,856405847
cod200394;40;0;103;0;8,856405847
cod200394;41;0;103;0;8,856405847
cod200394;42;0;103;0;8,856405847
cod200394;43;0;103;0;8,856405847
cod200394;44;0;103;0;8,856405847
cod200394;45;0;103;0;8,856405847
cod200394;46;0;103;0;8,856405847
cod200394;47;0;103;0;8,856405847
cod200394;48;0;103;0;8,856405847
cod200394;49;3;106;0,257953568;9,114359415
cod200394;50;0;106;0;9,114359415
cod200394;51;0;106;0;9,114359415
cod200394;52;0;106;0;9,114359415
cod200394;53;0;106;0;9,114359415
cod200395;1;0;0;0;0
cod200395;2;0;0;0;0
cod200395;3;0;0;0;0
cod200395;4;0;0;0;0
cod200395;5;0;0;0;0
cod200395;6;0;0;0;0
cod200395;7;0;0;0;0
cod200395;8;0;0;0;0
cod200395;9;0;0;0;0
cod200395;10;0;0;0;0
cod200395;11;0;0;0;0
cod200395;12;0;0;0;0
cod200395;13;0;0;0;0
cod200395;14;0;0;0;0
cod200395;15;0;0;0;0
cod200395;16;0;0;0;0
cod200395;17;0;0;0;0
cod200395;18;0;0;0;0
cod200395;19;0;0;0;0
cod200395;20;0;0;0;0
cod200395;21;0;0;0;0
cod200395;22;0;0;0;0
cod200395;23;0;0;0;0
cod200395;24;0;0;0;0
cod200395;25;0;0;0;0
cod200395;26;0;0;0;0
cod200395;27;0;0;0;0
cod200395;28;0;0;0;0
cod200395;29;0;0;0;0
cod200395;30;0;0;0;0
cod200395;31;0;0;0;0
cod200395;32;0;0;0;0
cod200395;33;0;0;0;0
cod200395;34;0;0;0;0
cod200395;35;0;0;0;0
cod200395;36;0;0;0;0
cod200395;37;0;0;0;0
cod200395;38;0;0;0;0
cod200395;39;0;0;0;0
cod200395;40;0;0;0;0
cod200395;41;2;2;0,224971879;0,224971879
cod200395;42;0;2;0;0,224971879
cod200395;43;0;2;0;0,224971879
cod200395;44;0;2;0;0,224971879
cod200395;45;0;2;0;0,224971879
cod200395;46;0;2;0;0,224971879
cod200395;47;0;2;0;0,224971879
cod200395;48;0;2;0;0,224971879
cod200395;49;0;2;0;0,224971879
cod200395;50;0;2;0;0,224971879
cod200395;51;0;2;0;0,224971879
cod200395;52;0;2;0;0,224971879
cod200395;53;0;2;0;0,224971879
cod200396;1;0;0;0;0
cod200396;2;0;0;0;0
cod200396;3;6;6;0,700067673;0,700067673
cod200396;4;4;10;0,466711782;1,166779455
cod200396;5;6;16;0,700067673;1,866847129
cod200396;6;0;16;0;1,866847129
cod200396;7;3;19;0,350033837;2,216880965
cod200396;8;0;19;0;2,216880965
cod200396;9;0;19;0;2,216880965
cod200396;10;0;19;0;2,216880965
cod200396;11;0;19;0;2,216880965
cod200396;12;0;19;0;2,216880965
cod200396;13;0;19;0;2,216880965
cod200396;14;0;19;0;2,216880965
cod200396;15;0;19;0;2,216880965
cod200396;16;0;19;0;2,216880965
cod200396;17;0;19;0;2,216880965
cod200396;18;0;19;0;2,216880965
cod200396;19;0;19;0;2,216880965
cod200396;20;0;19;0;2,216880965
cod200396;21;0;19;0;2,216880965
cod200396;22;2;21;0,233355891;2,450236856
cod200396;23;0;21;0;2,450236856
cod200396;24;0;21;0;2,450236856
cod200396;25;0;21;0;2,450236856
cod200396;26;0;21;0;2,450236856
cod200396;27;0;21;0;2,450236856
cod200396;28;0;21;0;2,450236856
cod200396;29;0;21;0;2,450236856
cod200396;30;0;21;0;2,450236856
cod200396;31;0;21;0;2,450236856
cod200396;32;0;21;0;2,450236856
cod200396;33;0;21;0;2,450236856
cod200396;34;0;21;0;2,450236856
cod200396;35;5;26;0,583389728;3,033626584
cod200396;36;0;26;0;3,033626584
cod200396;37;0;26;0;3,033626584
cod200396;38;0;26;0;3,033626584
cod200396;39;0;26;0;3,033626584
cod200396;40;0;26;0;3,033626584
cod200396;41;1;27;0,116677946;3,150304529
cod200396;42;0;27;0;3,150304529
cod200396;43;0;27;0;3,150304529
cod200396;44;0;27;0;3,150304529
cod200396;45;0;27;0;3,150304529
cod200396;46;0;27;0;3,150304529
cod200396;47;0;27;0;3,150304529
cod200396;48;0;27;0;3,150304529
cod200396;49;0;27;0;3,150304529
cod200396;50;0;27;0;3,150304529
cod200396;51;0;27;0;3,150304529
cod200396;52;0;27;0;3,150304529
cod200396;53;0;27;0;3,150304529
cod200397;1;0;0;0;0
cod200397;2;0;0;0;0
cod200397;3;2;2;0,148425209;0,148425209
cod200397;4;5;7;0,371063021;0,51948823
cod200397;5;11;18;0,816338647;1,335826877
cod200397;6;0;18;0;1,335826877
cod200397;7;1;19;0,074212604;1,410039481
cod200397;8;0;19;0;1,410039481
cod200397;9;0;19;0;1,410039481
cod200397;10;0;19;0;1,410039481
cod200397;11;0;19;0;1,410039481
cod200397;12;0;19;0;1,410039481
cod200397;13;0;19;0;1,410039481
cod200397;14;0;19;0;1,410039481
cod200397;15;0;19;0;1,410039481
cod200397;16;0;19;0;1,410039481
cod200397;17;0;19;0;1,410039481
cod200397;18;0;19;0;1,410039481
cod200397;19;0;19;0;1,410039481
cod200397;20;0;19;0;1,410039481
cod200397;21;0;19;0;1,410039481
cod200397;22;0;19;0;1,410039481
cod200397;23;0;19;0;1,410039481
cod200397;24;0;19;0;1,410039481
cod200397;25;0;19;0;1,410039481
cod200397;26;0;19;0;1,410039481
cod200397;27;0;19;0;1,410039481
cod200397;28;0;19;0;1,410039481
cod200397;29;0;19;0;1,410039481
cod200397;30;0;19;0;1,410039481
cod200397;31;0;19;0;1,410039481
cod200397;32;0;19;0;1,410039481
cod200397;33;0;19;0;1,410039481
cod200397;34;0;19;0;1,410039481
cod200397;35;3;22;0,222637813;1,632677294
cod200397;36;0;22;0;1,632677294
cod200397;37;0;22;0;1,632677294
cod200397;38;0;22;0;1,632677294
cod200397;39;0;22;0;1,632677294
cod200397;40;0;22;0;1,632677294
cod200397;41;0;22;0;1,632677294
cod200397;42;0;22;0;1,632677294
cod200397;43;0;22;0;1,632677294
cod200397;44;0;22;0;1,632677294
cod200397;45;0;22;0;1,632677294
cod200397;46;0;22;0;1,632677294
cod200397;47;0;22;0;1,632677294
cod200397;48;0;22;0;1,632677294
cod200397;49;0;22;0;1,632677294
cod200397;50;0;22;0;1,632677294
cod200397;51;0;22;0;1,632677294
cod200397;52;0;22;0;1,632677294
cod200397;53;0;22;0;1,632677294
cod200400;1;0;0;0;0
cod200400;2;0;0;0;0
cod200400;3;0;0;0;0
cod200400;4;0;0;0;0
cod200400;5;4;4;0,405918289;0,405918289
cod200400;6;0;4;0;0,405918289
cod200400;7;0;4;0;0,405918289
cod200400;8;0;4;0;0,405918289
cod200400;9;0;4;0;0,405918289
cod200400;10;0;4;0;0,405918289
cod200400;11;0;4;0;0,405918289
cod200400;12;0;4;0;0,405918289
cod200400;13;0;4;0;0,405918289
cod200400;14;0;4;0;0,405918289
cod200400;15;0;4;0;0,405918289
cod200400;16;0;4;0;0,405918289
cod200400;17;0;4;0;0,405918289
cod200400;18;0;4;0;0,405918289
cod200400;19;0;4;0;0,405918289
cod200400;20;0;4;0;0,405918289
cod200400;21;0;4;0;0,405918289
cod200400;22;0;4;0;0,405918289
cod200400;23;0;4;0;0,405918289
cod200400;24;0;4;0;0,405918289
cod200400;25;0;4;0;0,405918289
cod200400;26;0;4;0;0,405918289
cod200400;27;0;4;0;0,405918289
cod200400;28;0;4;0;0,405918289
cod200400;29;0;4;0;0,405918289
cod200400;30;0;4;0;0,405918289
cod200400;31;0;4;0;0,405918289
cod200400;32;0;4;0;0,405918289
cod200400;33;0;4;0;0,405918289
cod200400;34;0;4;0;0,405918289
cod200400;35;0;4;0;0,405918289
cod200400;36;0;4;0;0,405918289
cod200400;37;0;4;0;0,405918289
cod200400;38;0;4;0;0,405918289
cod200400;39;0;4;0;0,405918289
cod200400;40;0;4;0;0,405918289
cod200400;41;0;4;0;0,405918289
cod200400;42;0;4;0;0,405918289
cod200400;43;0;4;0;0,405918289
cod200400;44;0;4;0;0,405918289
cod200400;45;0;4;0;0,405918289
cod200400;46;0;4;0;0,405918289
cod200400;47;0;4;0;0,405918289
cod200400;48;0;4;0;0,405918289
cod200400;49;0;4;0;0,405918289
cod200400;50;0;4;0;0,405918289
cod200400;51;0;4;0;0,405918289
cod200400;52;0;4;0;0,405918289
cod200400;53;0;4;0;0,405918289
cod200402;1;0;0;0;0
cod200402;2;0;0;0;0
cod200402;3;0;0;0;0
cod200402;4;0;0;0;0
cod200402;5;0;0;0;0
cod200402;6;0;0;0;0
cod200402;7;0;0;0;0
cod200402;8;0;0;0;0
cod200402;9;0;0;0;0
cod200402;10;0;0;0;0
cod200402;11;0;0;0;0
cod200402;12;0;0;0;0
cod200402;13;0;0;0;0
cod200402;14;0;0;0;0
cod200402;15;0;0;0;0
cod200402;16;12;12;0,842820922;0,842820922
cod200402;17;0;12;0;0,842820922
cod200402;18;2;14;0,140470154;0,983291075
cod200402;19;0;14;0;0,983291075
cod200402;20;0;14;0;0,983291075
cod200402;21;3;17;0,21070523;1,193996306
cod200402;22;0;17;0;1,193996306
cod200402;23;0;17;0;1,193996306
cod200402;24;0;17;0;1,193996306
cod200402;25;0;17;0;1,193996306
cod200402;26;0;17;0;1,193996306
cod200402;27;1;18;0,070235077;1,264231382
cod200402;28;0;18;0;1,264231382
cod200402;29;0;18;0;1,264231382
cod200402;30;0;18;0;1,264231382
cod200402;31;0;18;0;1,264231382
cod200402;32;0;18;0;1,264231382
cod200402;33;0;18;0;1,264231382
cod200402;34;0;18;0;1,264231382
cod200402;35;0;18;0;1,264231382
cod200402;36;17;35;1,193996306;2,458227688
cod200402;37;0;35;0;2,458227688
cod200402;38;0;35;0;2,458227688
cod200402;39;0;35;0;2,458227688
cod200402;40;0;35;0;2,458227688
cod200402;41;0;35;0;2,458227688
cod200402;42;0;35;0;2,458227688
cod200402;43;0;35;0;2,458227688
cod200402;44;0;35;0;2,458227688
cod200402;45;0;35;0;2,458227688
cod200402;46;0;35;0;2,458227688
cod200402;47;0;35;0;2,458227688
cod200402;48;0;35;0;2,458227688
cod200402;49;0;35;0;2,458227688
cod200402;50;0;35;0;2,458227688
cod200402;51;0;35;0;2,458227688
cod200402;52;0;35;0;2,458227688
cod200402;53;0;35;0;2,458227688
cod200403;1;0;0;0;0
cod200403;2;0;0;0;0
cod200403;3;0;0;0;0
cod200403;4;0;0;0;0
cod200403;5;50;50;3,223830555;3,223830555
cod200403;6;0;50;0;3,223830555
cod200403;7;0;50;0;3,223830555
cod200403;8;0;50;0;3,223830555
cod200403;9;0;50;0;3,223830555
cod200403;10;0;50;0;3,223830555
cod200403;11;1;51;0,064476611;3,288307167
cod200403;12;2;53;0,128953222;3,417260389
cod200403;13;23;76;1,482962056;4,900222444
cod200403;14;0;76;0;4,900222444
cod200403;15;0;76;0;4,900222444
cod200403;16;54;130;3,481737;8,381959444
cod200403;17;26;156;1,676391889;10,05835133
cod200403;18;16;172;1,031625778;11,08997711
cod200403;19;0;172;0;11,08997711
cod200403;20;0;172;0;11,08997711
cod200403;21;0;172;0;11,08997711
cod200403;22;1;173;0,064476611;11,15445372
cod200403;23;0;173;0;11,15445372
cod200403;24;0;173;0;11,15445372
cod200403;25;0;173;0;11,15445372
cod200403;26;0;173;0;11,15445372
cod200403;27;9;182;0,5802895;11,73474322
cod200403;28;0;182;0;11,73474322
cod200403;29;0;182;0;11,73474322
cod200403;30;0;182;0;11,73474322
cod200403;31;0;182;0;11,73474322
cod200403;32;0;182;0;11,73474322
cod200403;33;0;182;0;11,73474322
cod200403;34;0;182;0;11,73474322
cod200403;35;0;182;0;11,73474322
cod200403;36;63;245;4,0620265;15,79676972
cod200403;37;0;245;0;15,79676972
cod200403;38;0;245;0;15,79676972
cod200403;39;0;245;0;15,79676972
cod200403;40;0;245;0;15,79676972
cod200403;41;0;245;0;15,79676972
cod200403;42;0;245;0;15,79676972
cod200403;43;0;245;0;15,79676972
cod200403;44;0;245;0;15,79676972
cod200403;45;0;245;0;15,79676972
cod200403;46;0;245;0;15,79676972
cod200403;47;0;245;0;15,79676972
cod200403;48;0;245;0;15,79676972
cod200403;49;0;245;0;15,79676972
cod200403;50;0;245;0;15,79676972
cod200403;51;0;245;0;15,79676972
cod200403;52;0;245;0;15,79676972
cod200403;53;0;245;0;15,79676972
cod200411;1;0;0;0;0
cod200411;2;0;0;0;0
cod200411;3;0;0;0;0
cod200411;4;0;0;0;0
cod200411;5;0;0;0;0
cod200411;6;0;0;0;0
cod200411;7;0;0;0;0
cod200411;8;0;0;0;0
cod200411;9;0;0;0;0
cod200411;10;0;0;0;0
cod200411;11;0;0;0;0
cod200411;12;0;0;0;0
cod200411;13;0;0;0;0
cod200411;14;0;0;0;0
cod200411;15;0;0;0;0
cod200411;16;0;0;0;0
cod200411;17;0;0;0;0
cod200411;18;0;0;0;0
cod200411;19;0;0;0;0
cod200411;20;0;0;0;0
cod200411;21;0;0;0;0
cod200411;22;0;0;0;0
cod200411;23;0;0;0;0
cod200411;24;0;0;0;0
cod200411;25;0;0;0;0
cod200411;26;0;0;0;0
cod200411;27;0;0;0;0
cod200411;28;0;0;0;0
cod200411;29;0;0;0;0
cod200411;30;0;0;0;0
cod200411;31;0;0;0;0
cod200411;32;0;0;0;0
cod200411;33;0;0;0;0
cod200411;34;0;0;0;0
cod200411;35;0;0;0;0
cod200411;36;0;0;0;0
cod200411;37;0;0;0;0
cod200411;38;0;0;0;0
cod200411;39;0;0;0;0
cod200411;40;0;0;0;0
cod200411;41;0;0;0;0
cod200411;42;0;0;0;0
cod200411;43;0;0;0;0
cod200411;44;0;0;0;0
cod200411;45;0;0;0;0
cod200411;46;0;0;0;0
cod200411;47;0;0;0;0
cod200411;48;0;0;0;0
cod200411;49;0;0;0;0
cod200411;50;0;0;0;0
cod200411;51;0;0;0;0
cod200411;52;0;0;0;0
cod200411;53;0;0;0;0
cod200412;1;0;0;0;0
cod200412;2;0;0;0;0
cod200412;3;1;1;0,476167802;0,476167802
cod200412;4;0;1;0;0,476167802
cod200412;5;1;2;0,476167802;0,952335603
cod200412;6;0;2;0;0,952335603
cod200412;7;0;2;0;0,952335603
cod200412;8;0;2;0;0,952335603
cod200412;9;0;2;0;0,952335603
cod200412;10;0;2;0;0,952335603
cod200412;11;0;2;0;0,952335603
cod200412;12;0;2;0;0,952335603
cod200412;13;0;2;0;0,952335603
cod200412;14;0;2;0;0,952335603
cod200412;15;0;2;0;0,952335603
cod200412;16;3;5;1,428503405;2,380839008
cod200412;17;0;5;0;2,380839008
cod200412;18;0;5;0;2,380839008
cod200412;19;0;5;0;2,380839008
cod200412;20;0;5;0;2,380839008
cod200412;21;0;5;0;2,380839008
cod200412;22;0;5;0;2,380839008
cod200412;23;0;5;0;2,380839008
cod200412;24;0;5;0;2,380839008
cod200412;25;0;5;0;2,380839008
cod200412;26;0;5;0;2,380839008
cod200412;27;2;7;0,952335603;3,333174611
cod200412;28;0;7;0;3,333174611
cod200412;29;0;7;0;3,333174611
cod200412;30;0;7;0;3,333174611
